SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit,Month,Season,Year,ProductCategory,Brand
SALE0100218,2025-06-26,P2164,2,399.28,CUST00758,STORE009,76.98663329446592,6,Summer,2025,Books,Nexus
SALE0100219,2025-03-13,P1930,2,744.36,CUST00168,STORE004,161.27868421827324,3,Spring,2025,Home Goods,EleganceWear
SALE0100220,2025-02-19,P1869,3,5103.06,CUST00465,STORE002,979.5139953512672,2,Winter,2025,Tools,StylePro
SALE0100221,2025-01-30,P2474,1,1319.01,CUST00800,STORE006,215.214049840818,1,Winter,2025,Tools,Wavecrest
SALE0100222,2025-01-09,P1968,1,865.12,CUST00891,STORE007,207.52088134870863,1,Winter,2025,Tools,UrbanStride
SALE0100223,2025-06-26,P1447,1,246.2,CUST00870,STORE004,57.568295558710886,6,Summer,2025,Books,ArtisanCrafts
SALE0100224,2025-06-13,P2435,5,3510.8,CUST00991,STORE001,574.1156084216931,6,Summer,2025,Home Goods,Evergreen
SALE0100225,2025-01-28,P1812,1,520.09,CUST00561,STORE010,87.39968372586556,1,Winter,2025,Apparel,Nexus
SALE0100226,2025-05-04,P1045,2,652.94,CUST00738,STORE001,102.12911413410056,5,Spring,2025,Home Goods,EcoLiving
SALE0100227,2025-06-08,P1744,5,1024.3,CUST00882,STORE001,157.60864770376773,6,Summer,2025,Apparel,BrightSpark
SALE0100228,2025-06-21,P1365,4,941.44,CUST00181,STORE007,177.78188307928326,6,Summer,2025,Home Goods,OptiSolve
SALE0100229,2025-02-12,P1067,2,22225.96,CUST00095,STORE004,5470.317628965107,2,Winter,2025,Food,Stellar
SALE0100230,2025-06-19,P2344,1,245.94,CUST00898,STORE006,59.79190274690347,6,Summer,2025,Food,StylePro
SALE0100231,2025-02-07,P1279,5,709.15,CUST00079,STORE004,115.59207854697055,2,Winter,2025,Tools,Pinnacle
SALE0100232,2025-01-13,P2183,1,145.22,CUST00654,STORE009,33.20649099085673,1,Winter,2025,Apparel,Titan
SALE0100233,2025-04-20,P2221,2,140.06,CUST00772,STORE009,26.33816591723856,4,Spring,2025,Books,Stellar
SALE0100234,2025-05-12,P1528,2,462.8,CUST00245,STORE001,78.05993769884715,5,Spring,2025,Home Goods,ZenithGear
SALE0100235,2025-01-08,P2493,1,474.4,CUST00293,STORE010,75.4468304821266,1,Winter,2025,Home Goods,SwiftTech
SALE0100236,2025-03-07,P2119,3,129.48,CUST00089,STORE006,24.98268940615443,3,Spring,2025,Food,DreamSleep
SALE0100237,2025-05-24,P1499,2,799.48,CUST00976,STORE001,138.68210304450568,5,Spring,2025,Apparel,StylePro
SALE0100238,2025-06-29,P2297,1,517.69,CUST00296,STORE006,101.88243789010164,6,Summer,2025,Books,GourmetDelight
SALE0100239,2025-05-03,P1887,4,13901.4,CUST00465,STORE005,2767.2960672070426,5,Spring,2025,Food,Sportique
SALE0100240,2025-06-08,P1423,5,6526.75,CUST00708,STORE006,1511.7021654234509,6,Summer,2025,Food,GreenGarden
SALE0100241,2025-03-03,P1243,2,40233.8,CUST00696,STORE001,8500.206176844966,3,Spring,2025,Home Goods,GlobalGifts
SALE0100242,2025-05-20,P2127,2,1373.14,CUST00286,STORE005,221.0311547686958,5,Spring,2025,Electronics,FusionFoods
SALE0100243,2025-02-08,P2423,4,825.68,CUST00517,STORE008,155.78337638724926,2,Winter,2025,Tools,YieldMaster
SALE0100244,2025-04-28,P1602,3,2969.67,CUST00770,STORE004,654.0086404435032,4,Spring,2025,Books,Titan
SALE0100245,2025-06-11,P1382,5,2532.55,CUST00432,STORE003,599.6990478076472,6,Summer,2025,Apparel,Nexus
SALE0100246,2025-05-25,P1362,1,436.59,CUST00063,STORE001,81.3823542364191,5,Spring,2025,Food,YieldMaster
SALE0100247,2025-03-04,P2167,2,639.78,CUST00743,STORE003,98.5124001552176,3,Spring,2025,Home Goods,FusionFoods
SALE0100248,2025-05-01,P1838,3,1001.34,CUST00288,STORE002,239.9580879815984,5,Spring,2025,Tools,Titan
SALE0100249,2025-02-10,P1947,4,194.92,CUST00478,STORE005,41.66703204886851,2,Winter,2025,Tools,Lumiere
SALE0100250,2025-02-06,P2173,5,1425.8,CUST00861,STORE001,329.4300352403648,2,Winter,2025,Apparel,Evergreen
SALE0100251,2025-06-06,P1058,1,1021.57,CUST00760,STORE009,161.16427805362392,6,Summer,2025,Books,FusionFoods
SALE0100252,2025-06-17,P1976,3,6972.9,CUST00470,STORE008,1321.7643995531605,6,Summer,2025,Apparel,Radiant
SALE0100253,2025-06-28,P2270,1,2384.45,CUST00113,STORE006,481.9715894835893,6,Summer,2025,Electronics,Zestful
SALE0100254,2025-01-04,P2066,2,1026.54,CUST00399,STORE003,196.4868887928281,1,Winter,2025,Tools,PawsitivePet
SALE0100255,2025-03-14,P1736,1,1282.47,CUST00866,STORE009,314.08036025602587,3,Spring,2025,Food,GreenGarden
SALE0100256,2025-05-12,P2433,3,464.43,CUST00466,STORE008,101.62055880662044,5,Spring,2025,Food,Radiant
SALE0100257,2025-04-22,P1338,3,365.55,CUST00792,STORE007,82.15129409495472,4,Spring,2025,Home Goods,EleganceWear
SALE0100258,2025-02-22,P1789,1,394.42,CUST00265,STORE004,85.54944249917443,2,Winter,2025,Electronics,ArtisanCrafts
SALE0100259,2025-05-22,P2425,5,7309.7,CUST00023,STORE002,1260.1456835618949,5,Spring,2025,Apparel,HomeComforts
SALE0100260,2025-05-04,P1690,2,263.6,CUST00269,STORE003,59.87394524729046,5,Spring,2025,Home Goods,Stellar
SALE0100261,2025-02-17,P1685,3,861.96,CUST00206,STORE010,160.88888263805754,2,Winter,2025,Home Goods,GourmetDelight
SALE0100262,2025-05-06,P1502,2,4340.92,CUST00585,STORE005,667.8429050648638,5,Spring,2025,Home Goods,SwiftTech
SALE0100263,2025-01-24,P2495,5,1168.8,CUST00728,STORE004,214.85826494330823,1,Winter,2025,Tools,Stellar
SALE0100264,2025-05-18,P1130,5,4280.75,CUST00080,STORE003,695.3246057322367,5,Spring,2025,Electronics,Evergreen
SALE0100265,2025-02-09,P2163,1,207.72,CUST00427,STORE008,45.48896907581631,2,Winter,2025,Apparel,TechNova
SALE0100266,2025-04-25,P2473,4,2949.24,CUST00098,STORE005,599.1294040286361,4,Spring,2025,Electronics,GreenGarden
SALE0100267,2025-05-06,P1236,3,2765.04,CUST00872,STORE008,609.0505216469909,5,Spring,2025,Books,Wavecrest
SALE0100268,2025-03-31,P2007,1,767.78,CUST00968,STORE010,148.80027929492366,3,Spring,2025,Tools,GreenGarden
SALE0100269,2025-04-12,P2359,1,1067.87,CUST00281,STORE009,186.1794459296343,4,Spring,2025,Food,PawsitivePet
SALE0100270,2025-06-18,P1417,5,3599.05,CUST00075,STORE008,689.2193169978444,6,Summer,2025,Electronics,Stellar
SALE0100271,2025-02-05,P1518,5,5096.7,CUST00898,STORE007,1146.015211331961,2,Winter,2025,Home Goods,Zestful
SALE0100272,2025-05-16,P2326,2,4350.34,CUST00454,STORE005,763.8553618737707,5,Spring,2025,Tools,VitalityPlus
SALE0100273,2025-02-21,P1743,5,3939.75,CUST00598,STORE003,898.1760824888008,2,Winter,2025,Apparel,UrbanStride
SALE0100274,2025-04-05,P2187,1,782.63,CUST01000,STORE003,146.84378422562102,4,Spring,2025,Books,AquaFlow
SALE0100275,2025-03-02,P1274,5,351228.15,CUST00772,STORE007,71279.23395710187,3,Spring,2025,Apparel,TechNova
SALE0100276,2025-01-01,P1223,4,4287.08,CUST00638,STORE005,827.6894194681786,1,Winter,2025,Books,GreenGarden
SALE0100277,2025-01-19,P1442,3,2050.17,CUST00706,STORE009,466.1885423610543,1,Winter,2025,Home Goods,Wavecrest
SALE0100278,2025-04-08,P1104,2,1387.34,CUST00187,STORE008,314.8440065601717,4,Spring,2025,Home Goods,Wavecrest
SALE0100279,2025-05-19,P1602,3,2969.67,CUST00506,STORE008,494.8787070073097,5,Spring,2025,Books,GreenGarden
SALE0100280,2025-05-28,P1055,1,1311.2,CUST00126,STORE009,268.8959659580982,5,Spring,2025,Home Goods,Nexus
SALE0100281,2025-04-05,P1381,5,14617.1,CUST00512,STORE001,2479.366054054869,4,Spring,2025,Books,Lumiere
SALE0100282,2025-04-19,P2045,5,2878.9,CUST00937,STORE003,507.8618017583608,4,Spring,2025,Electronics,UrbanStride
SALE0100283,2025-04-20,P2059,1,1214.25,CUST00845,STORE006,209.3073203443813,4,Spring,2025,Home Goods,Evergreen
SALE0100284,2025-06-04,P2165,3,1426.71,CUST00086,STORE001,310.7959356076803,6,Summer,2025,Electronics,YieldMaster
SALE0100285,2025-04-04,P1178,1,754.77,CUST00343,STORE002,177.4783077535234,4,Spring,2025,Home Goods,DreamSleep
SALE0100286,2025-04-21,P1269,5,1296.2,CUST00281,STORE002,215.41907389408152,4,Spring,2025,Electronics,Xpert
SALE0100287,2025-02-07,P1409,5,8142.75,CUST00264,STORE004,1528.1954902164164,2,Winter,2025,Home Goods,GreenGarden
SALE0100288,2025-06-18,P2151,4,312.0,CUST00248,STORE008,61.76801905848037,6,Summer,2025,Tools,BrightSpark
SALE0100289,2025-03-27,P2231,5,15514.8,CUST00569,STORE010,3764.05016147021,3,Spring,2025,Electronics,Radiant
SALE0100290,2025-01-25,P1694,4,2134.44,CUST00060,STORE009,508.0689854819618,1,Winter,2025,Home Goods,Wavecrest
SALE0100291,2025-01-27,P1427,4,403.12,CUST00905,STORE004,93.67359169887072,1,Winter,2025,Electronics,UrbanStride
SALE0100292,2025-03-26,P1650,1,1454.42,CUST00159,STORE009,306.39703210951853,3,Spring,2025,Tools,SwiftTech
SALE0100293,2025-05-06,P2387,5,283.85,CUST00854,STORE007,57.47033405940075,5,Spring,2025,Books,Nexus
SALE0100294,2025-05-12,P1341,3,282741.93,CUST00155,STORE001,67045.75093230273,5,Spring,2025,Food,Stellar
SALE0100295,2025-06-28,P1792,1,650.04,CUST00445,STORE003,124.96410327476096,6,Summer,2025,Home Goods,PrimeTools
SALE0100296,2025-01-14,P1581,3,367.89,CUST00696,STORE002,85.13401461305668,1,Winter,2025,Home Goods,Pinnacle
SALE0100297,2025-04-06,P1274,1,70245.63,CUST00235,STORE002,14197.892237286207,4,Spring,2025,Apparel,GreenGarden
SALE0100298,2025-02-10,P1680,1,3124.44,CUST00401,STORE006,651.9721788373487,2,Winter,2025,Home Goods,AquaFlow
SALE0100299,2025-06-21,P2228,4,4425.36,CUST00393,STORE007,725.419642001709,6,Summer,2025,Apparel,DreamSleep
SALE0100300,2025-06-25,P2497,1,712.24,CUST00243,STORE004,124.62456071121277,6,Summer,2025,Books,Radiant
SALE0100301,2025-06-23,P2424,2,1082.32,CUST00690,STORE001,253.668355612328,6,Summer,2025,Food,Lumiere
SALE0100302,2025-02-28,P1128,4,427.44,CUST00465,STORE008,86.87404261146638,2,Winter,2025,Home Goods,Lumiere
SALE0100303,2025-01-21,P2023,2,7738.84,CUST00400,STORE010,1671.7200738176098,1,Winter,2025,Tools,PawsitivePet
SALE0100304,2025-05-05,P1217,4,14262.2,CUST00731,STORE010,2933.603263011787,5,Spring,2025,Tools,Radiant
SALE0100305,2025-05-29,P1661,2,374.1,CUST00853,STORE002,80.78355377417866,5,Spring,2025,Tools,DreamSleep
SALE0100306,2025-01-29,P1964,4,4264.36,CUST00556,STORE002,826.4702795364803,1,Winter,2025,Books,Vanguard
SALE0100307,2025-03-22,P2274,5,15868.1,CUST00272,STORE002,3211.221335932108,3,Spring,2025,Books,GreenGarden
SALE0100308,2025-05-08,P2353,4,1571.88,CUST00464,STORE009,328.4721184798212,5,Spring,2025,Apparel,ArtisanCrafts
SALE0100309,2025-01-30,P1486,4,3190.84,CUST00952,STORE007,645.2672681419016,1,Winter,2025,Tools,Pinnacle
SALE0100310,2025-03-09,P1948,3,910.29,CUST00411,STORE010,153.35770455855928,3,Spring,2025,Books,Sportique
SALE0100311,2025-03-11,P1766,3,845.88,CUST00759,STORE007,145.9821506753421,3,Spring,2025,Apparel,Sportique
SALE0100312,2025-02-17,P1240,2,643.62,CUST00310,STORE007,154.41640427340806,2,Winter,2025,Food,HomeComforts
SALE0100313,2025-06-16,P2085,4,1776.56,CUST00583,STORE003,281.90904036849213,6,Summer,2025,Apparel,FusionFoods
SALE0100314,2025-03-04,P2417,2,243.38,CUST00679,STORE010,47.98720524649888,3,Spring,2025,Home Goods,DreamSleep
SALE0100315,2025-04-12,P1892,1,39.52,CUST00679,STORE001,7.662631780082865,4,Spring,2025,Tools,EleganceWear
SALE0100316,2025-04-26,P2256,3,5094.21,CUST00231,STORE010,1068.9129433953058,4,Spring,2025,Books,Pinnacle
SALE0100317,2025-05-01,P1986,2,3687.66,CUST00048,STORE003,732.6970603577906,5,Spring,2025,Apparel,GourmetDelight
SALE0100318,2025-01-10,P1554,1,772.78,CUST00431,STORE005,119.79742339042753,1,Winter,2025,Home Goods,Xpert
SALE0100319,2025-04-22,P2158,3,228164.49,CUST00204,STORE002,42020.18039091619,4,Spring,2025,Tools,Nexus
SALE0100320,2025-04-18,P1820,1,144.21,CUST00917,STORE004,32.45451654586502,4,Spring,2025,Books,YieldMaster
SALE0100321,2025-05-30,P1220,5,552.1,CUST00199,STORE007,126.83968497028046,5,Spring,2025,Food,UrbanStride
SALE0100322,2025-02-01,P1004,5,1062.25,CUST00108,STORE004,259.63338674454064,2,Winter,2025,Tools,GourmetDelight
SALE0100323,2025-03-21,P1368,5,456.4,CUST00069,STORE002,84.66186878501996,3,Spring,2025,Apparel,ArtisanCrafts
SALE0100324,2025-01-31,P1721,2,1216.4,CUST00507,STORE005,192.19346714411373,1,Winter,2025,Apparel,EleganceWear
SALE0100325,2025-05-26,P1775,3,159832.11,CUST00077,STORE004,25998.787680469584,5,Spring,2025,Electronics,ArtisanCrafts
SALE0100326,2025-04-25,P1000,3,4296.81,CUST00193,STORE009,927.964210440624,4,Spring,2025,Food,Xpert
SALE0100327,2025-01-05,P1382,2,1013.02,CUST00721,STORE008,214.1517812928853,1,Winter,2025,Apparel,StylePro
SALE0100328,2025-04-22,P1868,5,4181.15,CUST00482,STORE001,837.5751763504327,4,Spring,2025,Food,PawsitivePet
SALE0100329,2025-06-05,P1798,1,230.65,CUST00789,STORE001,35.17103788112293,6,Summer,2025,Home Goods,Nexus
SALE0100330,2025-04-30,P1779,3,233.46,CUST00575,STORE009,51.37590810134008,4,Spring,2025,Electronics,Sportique
SALE0100331,2025-03-25,P2064,5,308.6,CUST00361,STORE007,47.6154929819119,3,Spring,2025,Home Goods,ArtisanCrafts
SALE0100332,2025-05-07,P2126,2,285.92,CUST00578,STORE006,67.66557097916066,5,Spring,2025,Books,VitalityPlus
SALE0100333,2025-01-01,P1948,3,910.29,CUST00105,STORE003,149.4518055098169,1,Winter,2025,Books,UrbanStride
SALE0100334,2025-01-15,P1587,5,12353.0,CUST00295,STORE002,2647.148119928094,1,Winter,2025,Tools,StylePro
SALE0100335,2025-04-14,P1397,1,151.03,CUST00965,STORE004,35.65521145418638,4,Spring,2025,Food,Wavecrest
SALE0100336,2025-03-29,P1604,3,26379.99,CUST00295,STORE005,5063.967789577439,3,Spring,2025,Books,Radiant
SALE0100337,2025-01-05,P1408,5,493.85,CUST00624,STORE005,115.76221066925784,1,Winter,2025,Home Goods,SwiftTech
SALE0100338,2025-04-16,P2059,3,3642.75,CUST00175,STORE009,895.4876010228277,4,Spring,2025,Home Goods,Titan
SALE0100339,2025-03-19,P1850,3,5382.6,CUST00298,STORE004,845.9314424483136,3,Spring,2025,Tools,HomeComforts
SALE0100340,2025-01-11,P2332,2,565.18,CUST00660,STORE009,137.48564995579477,1,Winter,2025,Home Goods,Evergreen
SALE0100341,2025-05-20,P1674,1,300.72,CUST00793,STORE010,65.67262121010414,5,Spring,2025,Home Goods,OptiSolve
SALE0100342,2025-01-24,P1544,2,2214.34,CUST00768,STORE003,351.7248220963116,1,Winter,2025,Books,BrightSpark
SALE0100343,2025-05-19,P1378,2,3088.46,CUST00549,STORE001,551.7063674939118,5,Spring,2025,Electronics,DreamSleep
SALE0100344,2025-06-27,P1788,2,1444.88,CUST00264,STORE008,332.1473973926353,6,Summer,2025,Apparel,PrimeTools
SALE0100345,2025-06-25,P1458,5,3113.85,CUST00932,STORE001,533.6048491636066,6,Summer,2025,Apparel,SwiftTech
SALE0100346,2025-04-22,P2060,3,417.96,CUST00541,STORE007,76.10469258984052,4,Spring,2025,Home Goods,GreenGarden
SALE0100347,2025-03-16,P1124,3,406.56,CUST00829,STORE001,71.98594237790516,3,Spring,2025,Electronics,Unify
SALE0100348,2025-06-26,P2085,1,444.14,CUST00552,STORE007,90.83605045131073,6,Summer,2025,Apparel,VitalityPlus
SALE0100349,2025-02-12,P1900,4,9571.56,CUST00092,STORE001,1537.0086853367284,2,Winter,2025,Electronics,PawsitivePet
SALE0100350,2025-01-10,P2095,4,8696.48,CUST00514,STORE001,1332.204800799791,1,Winter,2025,Tools,Unify
SALE0100351,2025-04-12,P2474,4,5276.04,CUST00877,STORE009,833.6163725004378,4,Spring,2025,Tools,Zestful
SALE0100352,2025-05-27,P1772,2,3757.7,CUST00598,STORE008,729.4063582122703,5,Spring,2025,Food,Pinnacle
SALE0100353,2025-05-24,P1132,1,1365.25,CUST00100,STORE004,255.7900454044104,5,Spring,2025,Books,HomeComforts
SALE0100354,2025-06-11,P2075,5,1549.0,CUST00038,STORE010,282.2175732264769,6,Summer,2025,Books,Titan
SALE0100355,2025-06-28,P2440,4,222.96,CUST00871,STORE010,55.47481717526179,6,Summer,2025,Home Goods,BrightSpark
SALE0100356,2025-01-23,P1347,2,1326.42,CUST00806,STORE004,282.58850367512844,1,Winter,2025,Electronics,Wavecrest
SALE0100357,2025-03-23,P1686,4,783.8,CUST00655,STORE008,144.10999776083804,3,Spring,2025,Apparel,Vanguard
SALE0100358,2025-04-10,P1994,3,104164.38,CUST00002,STORE001,22470.281309526254,4,Spring,2025,Tools,Nexus
SALE0100359,2025-06-22,P2284,1,1142.35,CUST00383,STORE003,219.55965404264992,6,Summer,2025,Books,Titan
SALE0100360,2025-03-21,P1987,4,1825.24,CUST00124,STORE006,312.53016803933224,3,Spring,2025,Tools,EcoLiving
SALE0100361,2025-04-04,P1904,2,1591.94,CUST00035,STORE009,299.0495423429126,4,Spring,2025,Electronics,Unify
SALE0100362,2025-03-22,P1550,1,1163.82,CUST00831,STORE004,241.5329605132389,3,Spring,2025,Apparel,Stellar
SALE0100363,2025-05-27,P1905,3,253.08,CUST00771,STORE001,43.962740028950144,5,Spring,2025,Books,Xpert
SALE0100364,2025-05-06,P1159,1,83.91,CUST00278,STORE007,19.659833332401,5,Spring,2025,Food,AquaFlow
SALE0100365,2025-05-26,P2150,5,11697.55,CUST00369,STORE003,2516.7814761922905,5,Spring,2025,Food,Vanguard
SALE0100366,2025-03-26,P1022,3,3004.23,CUST00314,STORE003,526.2552778417813,3,Spring,2025,Home Goods,Quantum
SALE0100367,2025-06-14,P1414,5,2371.5,CUST00175,STORE006,509.94521014831366,6,Summer,2025,Home Goods,BrightSpark
SALE0100368,2025-04-24,P2419,5,13328.9,CUST00529,STORE005,2961.383966510952,4,Spring,2025,Food,Vanguard
SALE0100369,2025-05-18,P2027,5,2742.15,CUST00709,STORE001,457.4656892124813,5,Spring,2025,Electronics,GlobalGifts
SALE0100370,2025-04-26,P1631,4,223.4,CUST00464,STORE004,43.20741503501014,4,Spring,2025,Apparel,SwiftTech
SALE0100371,2025-04-03,P1881,4,825.0,CUST00011,STORE001,137.85236930707794,4,Spring,2025,Food,StylePro
SALE0100372,2025-01-10,P1983,3,9011.88,CUST00832,STORE009,2233.15647307547,1,Winter,2025,Food,Lumiere
SALE0100373,2025-01-31,P1776,3,310.26,CUST00152,STORE002,66.31035303789693,1,Winter,2025,Electronics,Unify
SALE0100374,2025-03-08,P1535,2,876.62,CUST00685,STORE003,196.53916873165312,3,Spring,2025,Apparel,Stellar
SALE0100375,2025-01-29,P2052,3,3372.0,CUST00352,STORE001,674.0317125713918,1,Winter,2025,Books,YieldMaster
SALE0100376,2025-06-20,P2266,1,653.74,CUST00465,STORE002,104.0981202258346,6,Summer,2025,Tools,Radiant
SALE0100377,2025-03-21,P2308,1,107.47,CUST00917,STORE003,24.31985696457928,3,Spring,2025,Tools,Radiant
SALE0100378,2025-04-08,P1361,2,492.26,CUST00822,STORE005,107.489256432928,4,Spring,2025,Food,ZenithGear
SALE0100379,2025-01-28,P2278,3,6637.83,CUST00419,STORE010,1128.767348439726,1,Winter,2025,Tools,Evergreen
SALE0100380,2025-06-26,P2331,4,3417.32,CUST00199,STORE003,833.7035549801984,6,Summer,2025,Home Goods,Lumiere
SALE0100381,2025-04-28,P1121,1,488.0,CUST00480,STORE003,117.06607262599718,4,Spring,2025,Books,PawsitivePet
SALE0100382,2025-05-02,P2132,4,1244.36,CUST00935,STORE006,206.5198722583408,5,Spring,2025,Home Goods,PrimeTools
SALE0100383,2025-03-25,P1599,2,2383.24,CUST00675,STORE008,452.7846877762274,3,Spring,2025,Books,Titan
SALE0100384,2025-04-30,P1388,3,799.86,CUST00068,STORE002,195.9438300595573,4,Spring,2025,Home Goods,EleganceWear
SALE0100385,2025-01-14,P1211,1,1866.77,CUST00522,STORE003,323.92249118559386,1,Winter,2025,Home Goods,EcoLiving
SALE0100386,2025-02-06,P1580,4,628.32,CUST00010,STORE001,126.25985880161892,2,Winter,2025,Home Goods,VitalityPlus
SALE0100387,2025-04-15,P1434,1,188.7,CUST00881,STORE001,35.50818522906681,4,Spring,2025,Apparel,Vanguard
SALE0100388,2025-01-29,P1321,3,3879.75,CUST00613,STORE006,724.9102681285746,1,Winter,2025,Books,Quantum
SALE0100389,2025-05-16,P1992,5,692.25,CUST00965,STORE004,115.94288021674087,5,Spring,2025,Electronics,AquaFlow
SALE0100390,2025-01-10,P1298,1,132.33,CUST00931,STORE002,26.611395285714337,1,Winter,2025,Electronics,Wavecrest
SALE0100391,2025-03-10,P2133,3,18880.8,CUST00074,STORE001,3428.4440272591764,3,Spring,2025,Home Goods,SwiftTech
SALE0100392,2025-06-29,P2463,4,5908.04,CUST00138,STORE007,1169.9212028389363,6,Summer,2025,Books,Unify
SALE0100393,2025-05-23,P1765,2,315.9,CUST00448,STORE002,70.75113082702914,5,Spring,2025,Apparel,Zestful
SALE0100394,2025-05-22,P1516,3,12527.34,CUST00762,STORE006,2442.2423700666386,5,Spring,2025,Books,Zestful
SALE0100395,2025-05-29,P1512,4,11152.16,CUST00861,STORE007,2506.0008791602595,5,Spring,2025,Home Goods,EcoLiving
SALE0100396,2025-04-19,P1073,1,1008.28,CUST00166,STORE010,235.33119390520423,4,Spring,2025,Books,SwiftTech
SALE0100397,2025-03-20,P1646,2,876.64,CUST00952,STORE006,183.48699803263003,3,Spring,2025,Food,ArtisanCrafts
SALE0100398,2025-03-12,P1170,1,168.94,CUST00773,STORE009,38.567720341318456,3,Spring,2025,Apparel,FusionFoods
SALE0100399,2025-04-04,P1781,3,1123.98,CUST00854,STORE002,224.73087719492972,4,Spring,2025,Home Goods,Wavecrest
SALE0100400,2025-02-04,P1856,4,83872.96,CUST00063,STORE001,18874.99777992946,2,Winter,2025,Books,DreamSleep
SALE0100401,2025-06-27,P2247,5,669.4,CUST00776,STORE006,104.2674846894294,6,Summer,2025,Books,EleganceWear
SALE0100402,2025-01-29,P1381,4,11693.68,CUST00384,STORE002,2116.702869374621,1,Winter,2025,Books,Lumiere
SALE0100403,2025-02-20,P2058,2,394.9,CUST00581,STORE007,89.3180525650863,2,Winter,2025,Apparel,HomeComforts
SALE0100404,2025-01-05,P1758,5,311.1,CUST00258,STORE004,71.29865172629805,1,Winter,2025,Tools,DreamSleep
SALE0100405,2025-05-28,P1046,4,1512.12,CUST00324,STORE003,287.8270974535707,5,Spring,2025,Books,SwiftTech
SALE0100406,2025-06-25,P1063,2,2245.74,CUST00975,STORE002,392.8244450427665,6,Summer,2025,Apparel,EleganceWear
SALE0100407,2025-04-26,P2302,4,4169.72,CUST00393,STORE007,981.2953525529874,4,Spring,2025,Electronics,GlobalGifts
SALE0100408,2025-04-13,P1780,5,15443.55,CUST00497,STORE002,2910.1938516426067,4,Spring,2025,Electronics,PrimeTools
SALE0100409,2025-04-15,P1733,4,1354.36,CUST00045,STORE001,227.3806737055971,4,Spring,2025,Tools,Radiant
SALE0100410,2025-01-25,P2303,1,60888.68,CUST00034,STORE004,11867.1591818876,1,Winter,2025,Home Goods,Wavecrest
SALE0100411,2025-06-01,P2341,3,4907.19,CUST00437,STORE009,971.6886053150176,6,Summer,2025,Electronics,Unify
